doctor_id,name,clinic_id
D000003775,Dr. Chen Low,1097
D000003776,Dr. Robert Ng,1098
D000003777,Dr. Andrew Ho,1098
D000003778,Dr. Tan Hassan,1098
D000003779,Dr. Lim Koh,1098
D000003780,Dr. Emily Tan,1098
D000003781,Dr. Nicole Ang,1099
D000003782,Dr. Ng Krishnan,1099
D000003783,Dr. James Ong,1100
D000003784,Dr. Rachel Ng,1100
D000003785,Dr. Linda Hassan,1100
D000003786,Dr. Chen Chua,1100
D000003787,Dr. Goh Goh,1100
D000003788,Dr. Chen Ng,1101
D000003789,Dr. Nicole Singh,1101
D000003790,Dr. Priya Tay,1101
D000003791,Dr. Ong Lee,1101
D000003792,Dr. Linda Wong,1101
D000003793,Dr. Wong Tay,1102
D000003794,Dr. Ng Soh,1102
D000003795,Dr. Lee Chng,1102
D000003796,Dr. John Tay,1103
D000003797,Dr. Steven Ali,1103
D000003798,Dr. Chen Ang,1104
D000003799,Dr. David Sim,1104
D000003800,Dr. Amanda Singh,1104
D000003801,Dr. Jennifer Yap,1104
D000003802,Dr. Emily Soh,1105
D000003803,Dr. Wei Ali,1105
D000003804,Dr. Wong Wong,1105
D000003805,Dr. James Chng,1105
D000003806,Dr. Wei Ong,1105
D000003807,Dr. Ong Ho,1106
D000003808,Dr. Rajesh Singh,1106
D000003809,Dr. Jun Lee,1106
D000003810,Dr. Michael Chong,1107
D000003811,Dr. Priya Krishnan,1107
D000003812,Dr. Kumar Ng,1107
D000003813,Dr. Tan Yeo,1107
D000003814,Dr. Michelle Tan,1108
D000003815,Dr. Teo Ng,1108
D000003816,Dr. James Krishnan,1109
D000003817,Dr. Rajesh Tay,1109
D000003818,Dr. Andrew Ali,1110
D000003819,Dr. Daniel Ali,1110
D000003820,Dr. Jun Yap,1110
D000003821,Dr. Amanda Sim,1110
D000003822,Dr. Li Koh,1110
D000003823,Dr. David Ali,1111
D000003824,Dr. Sarah Goh,1111
D000003825,Dr. Michael Ng,1111
D000003826,Dr. Amanda Soh,1111
D000003827,Dr. Steven Kumar,1112
D000003828,Dr. Ong Ang,1112
D000003829,Dr. Linda Chng,1113
D000003830,Dr. Ong Wong,1113
D000003831,Dr. Rachel Ho,1114
D000003832,Dr. Linda Wong,1114
D000003833,Dr. David Low,1114
D000003834,Dr. Sarah Teo,1115
D000003835,Dr. Kumar Tan,1115
D000003836,Dr. Goh Ng,1115
D000003837,Dr. Wei Rahman,1116
D000003838,Dr. Jennifer Hassan,1116
D000003839,Dr. Andrew Kumar,1116
D000003840,Dr. Robert Singh,1116
D000003841,Dr. Marcus Chen,1116
D000003842,Dr. Benjamin Low,1117
D000003843,Dr. Lim Wong,1117
D000003844,Dr. Wong Ali,1117
D000003845,Dr. Kevin Yap,1118
D000003846,Dr. Hui Ng,1118
D000003847,Dr. Sarah Yap,1118
D000003848,Dr. Xin Tay,1119
D000003849,Dr. Linda Chua,1119
D000003850,Dr. Ng Wong,1120
D000003851,Dr. Steven Low,1120
D000003852,Dr. Rachel Ng,1120
D000003853,Dr. Kumar Kumar,1120
D000003854,Dr. Rachel Goh,1121
D000003855,Dr. Mary Tan,1121
D000003856,Dr. Ong Ho,1121
D000003857,Dr. Jessica Wong,1121
D000003858,Dr. Daniel Ong,1122
D000003859,Dr. Nicole Yap,1122
D000003860,Dr. Emily Wong,1122
D000003861,Dr. Lim Ho,1122
D000003862,Dr. Robert Singh,1122
D000003863,Dr. Mary Koh,1123
D000003864,Dr. Teo Low,1123
D000003865,Dr. Jing Kumar,1124
D000003866,Dr. Wei Lee,1124
D000003867,Dr. Jun Lim,1125
D000003868,Dr. Ng Sim,1125
D000003869,Dr. Ong Sim,1125
D000003870,Dr. Jennifer Chng,1125
D000003871,Dr. John Lim,1126
D000003872,Dr. John Yeo,1126
D000003873,Dr. Steven Krishnan,1126
D000003874,Dr. Grace Ang,1127
D000003875,Dr. Priya Chua,1127
D000003876,Dr. David Tan,1128
D000003877,Dr. Lim Ong,1128
D000003878,Dr. Ong Tay,1128
D000003879,Dr. Jessica Nair,1128
D000003880,Dr. Grace Tay,1128
D000003881,Dr. Andrew Ng,1129
D000003882,Dr. Ng Chong,1129
D000003883,Dr. Priya Chua,1129
D000003884,Dr. Emily Chen,1129
D000003885,Dr. Michelle Tan,1129
D000003886,Dr. Rajesh Tay,1130
D000003887,Dr. Rachel Lee,1130
D000003888,Dr. Jennifer Rahman,1130
D000003889,Dr. David Hassan,1130
D000003890,Dr. Xin Nair,1131
D000003891,Dr. Lee Koh,1131
D000003892,Dr. Rachel Chong,1131
D000003893,Dr. Andrew Yeo,1131
D000003894,Dr. Wong Koh,1132
D000003895,Dr. Ming Chen,1132
D000003896,Dr. Mary Yap,1133
D000003897,Dr. Priya Chng,1133
D000003898,Dr. Linda Chng,1133
D000003899,Dr. Daniel Singh,1134
D000003900,Dr. Michael Singh,1134
D000003901,Dr. Rajesh Chua,1134
D000003902,Dr. Lee Ng,1134
D000003903,Dr. Wei Ali,1134
D000003904,Dr. Rui Goh,1135
D000003905,Dr. Lee Kumar,1135
D000003906,Dr. Michelle Soh,1135
D000003907,Dr. Ng Wong,1135
D000003908,Dr. Benjamin Koh,1136
D000003909,Dr. Emily Ali,1136
D000003910,Dr. Jun Chong,1136
D000003911,Dr. Priya Koh,1136
D000003912,Dr. Mary Tan,1136
D000003913,Dr. Lim Lim,1137
D000003914,Dr. Amanda Ho,1137
D000003915,Dr. Kevin Lee,1138
D000003916,Dr. Kevin Goh,1138
D000003917,Dr. Amanda Chua,1138
D000003918,Dr. Jennifer Tan,1138
D000003919,Dr. Priya Yap,1139
D000003920,Dr. Li Tay,1139
D000003921,Dr. Steven Tan,1139
D000003922,Dr. Andrew Tan,1140
D000003923,Dr. Ng Hassan,1140
D000003924,Dr. Rajesh Singh,1141
D000003925,Dr. Grace Ho,1141
D000003926,Dr. Hui Tay,1142
D000003927,Dr. Xin Ng,1142
D000003928,Dr. Xin Chua,1143
D000003929,Dr. Jennifer Chng,1143
D000003930,Dr. Amanda Rahman,1143
D000003931,Dr. John Tay,1143
D000003932,Dr. Michael Goh,1144
D000003933,Dr. Ming Lim,1144
D000003934,Dr. Tan Nair,1144
D000003935,Dr. Jennifer Yeo,1144
D000003936,Dr. Grace Sim,1145
D000003937,Dr. Jun Yeo,1145
D000003938,Dr. James Ang,1146
D000003939,Dr. Lee Koh,1146
D000003940,Dr. Mary Wong,1146
D000003941,Dr. Teo Goh,1146
D000003942,Dr. Nicole Chen,1147
D000003943,Dr. Nicole Yeo,1147
D000003944,Dr. Priya Ong,1147
D000003945,Dr. Robert Ng,1147
D000003946,Dr. Wong Teo,1147
D000003947,Dr. Emily Teo,1148
D000003948,Dr. Marcus Lee,1148
D000003949,Dr. Rui Lee,1149
D000003950,Dr. John Wong,1149
D000003951,Dr. Benjamin Koh,1150
D000003952,Dr. Jennifer Lim,1150
D000003953,Dr. James Ang,1150
D000003954,Dr. Jing Krishnan,1151
D000003955,Dr. Xin Krishnan,1151
D000003956,Dr. Wei Rahman,1151
D000003957,Dr. Wei Rahman,1151
D000003958,Dr. John Soh,1151
D000003959,Dr. Wong Krishnan,1152
D000003960,Dr. Goh Ho,1152
D000003961,Dr. Xin Tan,1153
D000003962,Dr. Daniel Chen,1153
D000003963,Dr. Michael Yap,1153
D000003964,Dr. James Lee,1153
D000003965,Dr. Ming Low,1153
D000003966,Dr. Lim Wong,1154
D000003967,Dr. Robert Lee,1154
D000003968,Dr. Xin Low,1154
D000003969,Dr. Steven Chua,1154
D000003970,Dr. Michael Sim,1155
D000003971,Dr. Chen Wong,1155
D000003972,Dr. Mary Koh,1155
D000003973,Dr. Kevin Sim,1155
D000003974,Dr. Marcus Ali,1156
D000003975,Dr. Andrew Ng,1156
D000003976,Dr. Andrew Hassan,1156
D000003977,Dr. John Lim,1157
D000003978,Dr. Xin Yap,1157
D000003979,Dr. Linda Goh,1158
D000003980,Dr. Ng Yap,1158
D000003981,Dr. David Ali,1158
D000003982,Dr. Ong Chng,1158
D000003983,Dr. Jennifer Low,1158
D000003984,Dr. Robert Goh,1159
D000003985,Dr. Jun Kumar,1159
D000003986,Dr. Mary Yap,1159
D000003987,Dr. Tan Ho,1159
D000003988,Dr. Yan Sim,1159
D000003989,Dr. Yan Koh,1160
D000003990,Dr. Ming Ali,1160
D000003991,Dr. Marcus Wong,1160
D000003992,Dr. Priya Ong,1160
D000003993,Dr. Michelle Chua,1161
D000003994,Dr. Jun Lim,1161
D000003995,Dr. Linda Ong,1161
D000003996,Dr. Teo Chng,1162
D000003997,Dr. Jennifer Ong,1162
D000003998,Dr. Lee Yeo,1162
D000003999,Dr. Andrew Lee,1162
D000004000,Dr. Sarah Rahman,1162
D000004001,Dr. Lim Hassan,1163
D000004002,Dr. Lim Ng,1163
D000004003,Dr. Kumar Hassan,1163
D000004004,Dr. Daniel Chong,1163
D000004005,Dr. Jessica Soh,1163
D000004006,Dr. Ng Chong,1164
D000004007,Dr. Emily Singh,1164
D000004008,Dr. Ng Tan,1164
D000004009,Dr. Lee Soh,1164
D000004010,Dr. Emily Chen,1165
D000004011,Dr. Kumar Kumar,1165
D000004012,Dr. Yan Nair,1165
D000004013,Dr. Jennifer Ali,1165
D000004014,Dr. Emily Chua,1165
D000004015,Dr. Marcus Ho,1166
D000004016,Dr. Marcus Sim,1166
D000004017,Dr. Goh Soh,1166
D000004018,Dr. Steven Soh,1167
D000004019,Dr. Wong Ng,1167
D000004020,Dr. Amanda Hassan,1167
D000004021,Dr. Steven Lee,1168
D000004022,Dr. Mary Ali,1168
D000004023,Dr. John Chen,1168
D000004024,Dr. Goh Low,1168
D000004025,Dr. Chen Nair,1168
D000004026,Dr. Yan Singh,1169
D000004027,Dr. Tan Koh,1169
D000004028,Dr. Wong Yeo,1169
D000004029,Dr. Emily Goh,1169
D000004030,Dr. Wong Teo,1170
D000004031,Dr. Marcus Chong,1170
D000004032,Dr. Wei Lee,1171
D000004033,Dr. David Sim,1171
D000004034,Dr. Andrew Yap,1171
D000004035,Dr. Goh Chng,1172
D000004036,Dr. Ming Nair,1172
D000004037,Dr. Wei Kumar,1173
D000004038,Dr. Robert Tan,1173
D000004039,Dr. Sarah Low,1173
D000004040,Dr. Chen Rahman,1174
D000004041,Dr. Wong Ali,1174
D000004042,Dr. Emily Soh,1175
D000004043,Dr. Michelle Teo,1175
D000004044,Dr. Jennifer Kumar,1175
D000004045,Dr. Rui Low,1175
D000004046,Dr. Rui Wong,1176
D000004047,Dr. Andrew Chong,1176
D000004048,Dr. Teo Lim,1176
D000004049,Dr. David Koh,1176
D000004050,Dr. Daniel Chong,1177
D000004051,Dr. Rachel Low,1177
D000004052,Dr. Goh Chong,1178
D000004053,Dr. Jing Teo,1178
D000004054,Dr. Rajesh Ho,1178
D000004055,Dr. Lim Yap,1178
D000004056,Dr. Amanda Sim,1178
D000004057,Dr. Andrew Goh,1179
D000004058,Dr. Steven Ho,1179
D000004059,Dr. Jennifer Chua,1180
D000004060,Dr. Jing Yap,1180
D000004061,Dr. Jessica Soh,1180
D000004062,Dr. Tan Chong,1180
D000004063,Dr. John Low,1181
D000004064,Dr. Nicole Krishnan,1181
D000004065,Dr. Yan Koh,1181
D000004066,Dr. Hui Rahman,1181
D000004067,Dr. John Low,1182
D000004068,Dr. Benjamin Chua,1182
D000004069,Dr. Amanda Tan,1183
D000004070,Dr. Sarah Hassan,1183
D000004071,Dr. Ong Sim,1184
D000004072,Dr. Yan Sim,1184
D000004073,Dr. Marcus Sim,1185
D000004074,Dr. Kumar Soh,1185
D000004075,Dr. Ming Nair,1185
D000004076,Dr. Robert Krishnan,1185
D000004077,Dr. Hui Chua,1186
D000004078,Dr. Ng Lim,1186
D000004079,Dr. David Nair,1187
D000004080,Dr. John Ali,1187
D000004081,Dr. John Ong,1188
D000004082,Dr. Benjamin Teo,1188
D000004083,Dr. Ong Ng,1188
D000004084,Dr. Teo Ong,1188
D000004085,Dr. Kumar Koh,1188
D000004086,Dr. Ming Chua,1189
D000004087,Dr. Michelle Ho,1189
D000004088,Dr. Tan Yap,1189
D000004089,Dr. Robert Singh,1189
D000004090,Dr. Hui Yeo,1189
D000004091,Dr. Wong Chen,1190
D000004092,Dr. Hui Ong,1190
D000004093,Dr. Nicole Krishnan,1190
D000004094,Dr. Benjamin Yeo,1190
D000004095,Dr. James Ng,1190
D000004096,Dr. Steven Ang,1191
D000004097,Dr. Jessica Chong,1191
D000004098,Dr. Daniel Teo,1192
D000004099,Dr. Michelle Lim,1192
D000004100,Dr. Wei Chen,1192
D000004101,Dr. Sarah Ho,1192
D000004102,Dr. Chen Chen,1193
D000004103,Dr. Goh Lim,1193
D000004104,Dr. Benjamin Lim,1193
D000004105,Dr. Emily Chong,1193
D000004106,Dr. Amanda Hassan,1193
D000004107,Dr. Jessica Krishnan,1194
D000004108,Dr. Daniel Chng,1194
D000004109,Dr. Jessica Chng,1194
D000004110,Dr. Steven Wong,1194
D000004111,Dr. Marcus Ho,1195
D000004112,Dr. Ng Tan,1195
D000004113,Dr. Linda Lim,1195
D000004114,Dr. Xin Ong,1195
D000004115,Dr. Goh Soh,1196
D000004116,Dr. Yan Tay,1196
D000004117,Dr. Amanda Nair,1196
D000004118,Dr. Jun Sim,1196
D000004119,Dr. Jennifer Rahman,1197
D000004120,Dr. Sarah Tay,1197
D000004121,Dr. Nicole Chen,1197
D000004122,Dr. Chen Soh,1197
D000004123,Dr. Jun Chua,1198
D000004124,Dr. Lim Yeo,1198
D000004125,Dr. Yan Lee,1199
D000004126,Dr. Ng Ang,1199
D000004127,Dr. Marcus Yeo,1199
D000004128,Dr. Rajesh Koh,1199
D000004129,Dr. Sarah Teo,1199
D000004130,Dr. Benjamin Ong,1200
D000004131,Dr. Rachel Chen,1200
D000004132,Dr. John Chua,1200
D000004133,Dr. Steven Singh,1201
D000004134,Dr. Jun Ong,1201
D000004135,Dr. Priya Tan,1201
D000004136,Dr. Jun Yap,1202
D000004137,Dr. Wong Soh,1202
D000004138,Dr. Jessica Ali,1202
D000004139,Dr. Li Lim,1202
D000004140,Dr. Amanda Chng,1203
D000004141,Dr. Wei Ng,1203
D000004142,Dr. Grace Tay,1203
D000004143,Dr. Jennifer Goh,1204
D000004144,Dr. Jessica Ong,1204
D000004145,Dr. Li Yeo,1205
D000004146,Dr. Li Kumar,1205
D000004147,Dr. Rachel Rahman,1205
D000004148,Dr. Ng Wong,1206
D000004149,Dr. Li Yap,1206
D000004150,Dr. James Wong,1206
D000004151,Dr. James Nair,1206
D000004152,Dr. Li Teo,1206
D000004153,Dr. Marcus Nair,1207
D000004154,Dr. Priya Hassan,1207
D000004155,Dr. Rachel Hassan,1208
D000004156,Dr. Yan Tay,1208
D000004157,Dr. Daniel Ho,1209
D000004158,Dr. Chen Chen,1209
D000004159,Dr. Priya Lee,1209
D000004160,Dr. Steven Ong,1210
D000004161,Dr. David Ali,1210
D000004162,Dr. Li Nair,1210
D000004163,Dr. Rajesh Chong,1211
D000004164,Dr. Yan Chen,1211
D000004165,Dr. Andrew Ng,1211
D000004166,Dr. James Lim,1211
D000004167,Dr. Daniel Chong,1212
D000004168,Dr. Goh Ang,1212
D000004169,Dr. Jing Chen,1212
D000004170,Dr. Wong Low,1212
D000004171,Dr. John Tan,1212
D000004172,Dr. Teo Kumar,1213
D000004173,Dr. Wei Low,1213
D000004174,Dr. Jessica Hassan,1214
D000004175,Dr. Sarah Yap,1214
D000004176,Dr. Linda Wong,1215
D000004177,Dr. Hui Krishnan,1215
D000004178,Dr. Wong Singh,1215
D000004179,Dr. Nicole Teo,1215
D000004180,Dr. Andrew Lee,1216
D000004181,Dr. Andrew Singh,1216
D000004182,Dr. Marcus Hassan,1216
D000004183,Dr. Goh Chong,1216
D000004184,Dr. Tan Singh,1217
D000004185,Dr. Wong Goh,1217
D000004186,Dr. Lim Krishnan,1217
D000004187,Dr. Rui Kumar,1218
D000004188,Dr. David Yap,1218
D000004189,Dr. Kevin Kumar,1219
D000004190,Dr. Tan Teo,1219
D000004191,Dr. James Yap,1219
D000004192,Dr. Hui Koh,1220
D000004193,Dr. Goh Rahman,1220
D000004194,Dr. Li Sim,1220
D000004195,Dr. Chen Ho,1221
D000004196,Dr. Yan Lim,1221
D000004197,Dr. Steven Krishnan,1222
D000004198,Dr. Hui Tan,1222
D000004199,Dr. Lee Yap,1222
D000004200,Dr. Kevin Lim,1222
D000004201,Dr. Rui Kumar,1223
D000004202,Dr. David Kumar,1223
D000004203,Dr. Teo Nair,1223
D000004204,Dr. Steven Soh,1223
D000004205,Dr. Linda Nair,1224
D000004206,Dr. Jun Koh,1224
D000004207,Dr. Ong Wong,1225
D000004208,Dr. Hui Nair,1225
D000004209,Dr. Jessica Lee,1225
D000004210,Dr. Rajesh Tay,1225
D000004211,Dr. Ong Rahman,1226
D000004212,Dr. Yan Ho,1226
D000004213,Dr. Benjamin Ali,1226
D000004214,Dr. Xin Teo,1226
D000004215,Dr. Mary Krishnan,1227
D000004216,Dr. Ong Rahman,1227
D000004217,Dr. Kumar Ali,1227
D000004218,Dr. Lim Tan,1227
D000004219,Dr. Wong Ong,1228
D000004220,Dr. Marcus Krishnan,1228
D000004221,Dr. Jing Singh,1228
D000004222,Dr. Jing Chng,1229
D000004223,Dr. Ming Chng,1229
D000004224,Dr. Tan Kumar,1229
D000004225,Dr. Goh Yap,1229
D000004226,Dr. Priya Chen,1229
D000004227,Dr. Michelle Ng,1230
D000004228,Dr. Sarah Low,1230
D000004229,Dr. Kumar Ali,1230
D000004230,Dr. Steven Nair,1230
D000004231,Dr. Wong Rahman,1230
D000004232,Dr. Sarah Low,1231
D000004233,Dr. Sarah Chen,1231
D000004234,Dr. Lim Tay,1231
D000004235,Dr. Goh Goh,1232
D000004236,Dr. Jun Chua,1232
D000004237,Dr. Rajesh Hassan,1233
D000004238,Dr. James Ho,1233
D000004239,Dr. Tan Krishnan,1233
D000004240,Dr. Xin Yap,1234
D000004241,Dr. Jennifer Chen,1234
D000004242,Dr. Lee Chua,1234
D000004243,Dr. John Goh,1234
D000004244,Dr. Chen Yap,1235
D000004245,Dr. Grace Low,1235
D000004246,Dr. Benjamin Ong,1235
D000004247,Dr. Benjamin Tan,1235
D000004248,Dr. Mary Koh,1236
D000004249,Dr. Jing Goh,1236
D000004250,Dr. Daniel Krishnan,1236
D000004251,Dr. Hui Wong,1236
D000004252,Dr. Benjamin Koh,1236
D000004253,Dr. Rachel Wong,1237
D000004254,Dr. Kevin Tan,1237
D000004255,Dr. Andrew Ng,1237
D000004256,Dr. Mary Chen,1238
D000004257,Dr. Michelle Goh,1238
D000004258,Dr. Ong Chen,1238
D000004259,Dr. Michael Wong,1238
D000004260,Dr. Sarah Soh,1238
D000004261,Dr. Wei Teo,1239
D000004262,Dr. Jennifer Yeo,1239
D000004263,Dr. Sarah Sim,1239
D000004264,Dr. Marcus Nair,1239
D000004265,Dr. Michelle Tay,1240
D000004266,Dr. Rachel Sim,1240
D000004267,Dr. Daniel Hassan,1240
D000004268,Dr. Priya Lim,1241
D000004269,Dr. Michael Lee,1241
D000004270,Dr. Lim Soh,1242
D000004271,Dr. Ng Chong,1242
D000004272,Dr. Ming Chng,1243
D000004273,Dr. Grace Rahman,1243
D000004274,Dr. Rajesh Teo,1244
D000004275,Dr. Xin Yeo,1244
D000004276,Dr. Wei Ng,1244
D000004277,Dr. Jun Kumar,1244
D000004278,Dr. Tan Sim,1245
D000004279,Dr. Xin Lim,1245
D000004280,Dr. Daniel Chua,1245
D000004281,Dr. Li Chong,1246
D000004282,Dr. Teo Krishnan,1246
D000004283,Dr. Linda Krishnan,1247
D000004284,Dr. Marcus Chong,1247
D000004285,Dr. Kumar Soh,1247
D000004286,Dr. Xin Koh,1248
D000004287,Dr. Marcus Wong,1248
D000004288,Dr. Ming Tan,1248
D000004289,Dr. Rui Ong,1248
D000004290,Dr. Rui Yap,1249
D000004291,Dr. Hui Ang,1249
D000004292,Dr. Michael Chua,1249
D000004293,Dr. Nicole Nair,1249
D000004294,Dr. Nicole Ong,1250
D000004295,Dr. Jennifer Nair,1250
D000004296,Dr. Nicole Koh,1250
D000004297,Dr. Jessica Low,1250
D000004298,Dr. Yan Koh,1251
D000004299,Dr. Ming Lee,1251
D000004300,Dr. Sarah Krishnan,1252
D000004301,Dr. Andrew Chua,1252
D000004302,Dr. Marcus Ng,1252
D000004303,Dr. Wong Rahman,1252
D000004304,Dr. Mary Tan,1253
D000004305,Dr. Li Chua,1253
D000004306,Dr. Jennifer Nair,1253
D000004307,Dr. Jennifer Goh,1253
D000004308,Dr. Michelle Ali,1253
D000004309,Dr. Amanda Ho,1254
D000004310,Dr. Ng Yeo,1254
D000004311,Dr. Kumar Nair,1254
D000004312,Dr. Ong Tay,1254
D000004313,Dr. Rachel Singh,1254
D000004314,Dr. Andrew Tan,1255
D000004315,Dr. John Ng,1255
D000004316,Dr. Linda Low,1255
D000004317,Dr. Kumar Tay,1255
D000004318,Dr. Wong Wong,1256
D000004319,Dr. Teo Tay,1256
D000004320,Dr. John Teo,1256
D000004321,Dr. Michael Sim,1257
D000004322,Dr. Emily Yeo,1257
D000004323,Dr. Kumar Kumar,1257
D000004324,Dr. Teo Ho,1257
D000004325,Dr. Li Lee,1258
D000004326,Dr. Teo Lim,1258
D000004327,Dr. Steven Lee,1259
D000004328,Dr. Nicole Ang,1259
D000004329,Dr. Steven Low,1259
D000004330,Dr. Grace Chen,1259
D000004331,Dr. Amanda Koh,1259
D000004332,Dr. Steven Hassan,1260
D000004333,Dr. Marcus Tay,1260
D000004334,Dr. Jessica Chng,1260
D000004335,Dr. Ong Hassan,1260
D000004336,Dr. James Kumar,1261
D000004337,Dr. Ming Lim,1261
D000004338,Dr. Kumar Singh,1261
D000004339,Dr. Rajesh Wong,1262
D000004340,Dr. David Singh,1262
D000004341,Dr. Rui Kumar,1262
D000004342,Dr. David Chng,1263
D000004343,Dr. Marcus Tay,1263
D000004344,Dr. Ming Goh,1263
D000004345,Dr. Xin Tay,1263
D000004346,Dr. Jun Chua,1264
D000004347,Dr. Priya Yeo,1264
D000004348,Dr. Andrew Ong,1264
D000004349,Dr. Wong Sim,1264
D000004350,Dr. Kumar Lee,1265
D000004351,Dr. Kevin Nair,1265
D000004352,Dr. Benjamin Krishnan,1265
D000004353,Dr. Jessica Low,1266
D000004354,Dr. Ming Ho,1266
D000004355,Dr. Michael Chua,1266
D000004356,Dr. Wong Ali,1267
D000004357,Dr. Amanda Chng,1267
D000004358,Dr. Jennifer Chua,1267
D000004359,Dr. David Ong,1267
D000004360,Dr. Rui Nair,1268
D000004361,Dr. Benjamin Hassan,1268
D000004362,Dr. Lee Tay,1268
D000004363,Dr. Wei Ng,1268
D000004364,Dr. Wong Lee,1269
D000004365,Dr. Ng Tay,1269
D000004366,Dr. Daniel Chua,1269
D000004367,Dr. Hui Rahman,1269
D000004368,Dr. Jessica Lee,1269
D000004369,Dr. Ng Ali,1270
D000004370,Dr. Jun Yap,1270
D000004371,Dr. Jun Chua,1270
D000004372,Dr. Priya Kumar,1270
D000004373,Dr. Grace Chua,1271
D000004374,Dr. John Lim,1271
D000004375,Dr. Goh Singh,1271
D000004376,Dr. Priya Tay,1272
D000004377,Dr. Priya Hassan,1272
D000004378,Dr. Nicole Low,1273
D000004379,Dr. Rui Singh,1273
D000004380,Dr. Lee Chong,1273
D000004381,Dr. Wei Chng,1273
D000004382,Dr. Robert Krishnan,1273
D000004383,Dr. Ng Chng,1274
D000004384,Dr. Wong Chong,1274
D000004385,Dr. Ong Chen,1274
D000004386,Dr. Chen Ng,1274
D000004387,Dr. Andrew Teo,1274
D000004388,Dr. Jun Ang,1275
D000004389,Dr. Benjamin Krishnan,1275
D000004390,Dr. James Wong,1275
D000004391,Dr. Jing Yeo,1276
D000004392,Dr. Grace Hassan,1276
D000004393,Dr. John Tay,1276
D000004394,Dr. Jing Ali,1276
D000004395,Dr. Ng Ho,1277
D000004396,Dr. Lee Chong,1277
D000004397,Dr. Grace Singh,1277
D000004398,Dr. Michael Kumar,1277
D000004399,Dr. Emily Lee,1278
D000004400,Dr. Rui Ali,1278
D000004401,Dr. Wong Yeo,1278
D000004402,Dr. Yan Low,1278
D000004403,Dr. Marcus Lee,1278
D000004404,Dr. Rui Chong,1279
D000004405,Dr. Marcus Ali,1279
D000004406,Dr. Michael Singh,1279
D000004407,Dr. Robert Ho,1280
D000004408,Dr. Hui Wong,1280
D000004409,Dr. Goh Yeo,1280
D000004410,Dr. Ong Tay,1280
D000004411,Dr. Jessica Tay,1280
D000004412,Dr. Wong Ang,1281
D000004413,Dr. Ming Krishnan,1281
D000004414,Dr. Rajesh Nair,1282
D000004415,Dr. David Chua,1282
D000004416,Dr. Chen Singh,1282
D000004417,Dr. Linda Krishnan,1282
D000004418,Dr. Rajesh Tan,1283
D000004419,Dr. Nicole Hassan,1283
D000004420,Dr. Sarah Chen,1284
D000004421,Dr. Rajesh Yap,1284
D000004422,Dr. Wong Ng,1284
D000004423,Dr. Wong Lee,1284
D000004424,Dr. Nicole Chng,1284
D000004425,Dr. Wong Singh,1285
D000004426,Dr. Hui Tay,1285
D000004427,Dr. John Yeo,1285
D000004428,Dr. Wong Chng,1285
D000004429,Dr. Ming Ong,1286
D000004430,Dr. Goh Lim,1286
D000004431,Dr. Ong Wong,1286
D000004432,Dr. Yan Nair,1286
D000004433,Dr. Benjamin Yeo,1287
D000004434,Dr. Benjamin Lee,1287
D000004435,Dr. James Singh,1287
D000004436,Dr. Linda Ali,1287
D000004437,Dr. Grace Koh,1287
D000004438,Dr. Marcus Wong,1288
D000004439,Dr. John Yeo,1288
D000004440,Dr. Kevin Soh,1288
D000004441,Dr. Jing Chen,1289
D000004442,Dr. Tan Chong,1289
D000004443,Dr. James Yeo,1289
D000004444,Dr. Priya Low,1289
D000004445,Dr. Chen Tay,1289
D000004446,Dr. Rajesh Lim,1290
D000004447,Dr. Priya Wong,1290
D000004448,Dr. Ng Yeo,1290
D000004449,Dr. Li Wong,1291
D000004450,Dr. Sarah Ali,1291
D000004451,Dr. Priya Rahman,1291
D000004452,Dr. Kevin Lim,1292
D000004453,Dr. Lee Yap,1292
D000004454,Dr. Ong Soh,1293
D000004455,Dr. Jennifer Lim,1293
D000004456,Dr. Goh Ali,1294
D000004457,Dr. Marcus Hassan,1294
D000004458,Dr. Priya Soh,1295
D000004459,Dr. Robert Low,1295
D000004460,Dr. Kumar Yeo,1295
D000004461,Dr. Michael Chen,1295
D000004462,Dr. Michelle Hassan,1295
D000004463,Dr. Lim Kumar,1296
D000004464,Dr. Hui Chng,1296
D000004465,Dr. Jennifer Ong,1296
D000004466,Dr. Yan Hassan,1297
D000004467,Dr. Jessica Ong,1297
D000004468,Dr. David Chen,1297
D000004469,Dr. Linda Tay,1297
D000004470,Dr. Priya Ali,1298
D000004471,Dr. Wei Ali,1298
D000004472,Dr. Rachel Chong,1298
D000004473,Dr. Linda Teo,1298
D000004474,Dr. Ming Ang,1299
D000004475,Dr. Jun Yap,1299
D000004476,Dr. Ming Yeo,1299
D000004477,Dr. Michelle Teo,1299
D000004478,Dr. Ng Chng,1300
D000004479,Dr. David Rahman,1300
D000004480,Dr. Ng Krishnan,1300
D000004481,Dr. Tan Lim,1300
D000004482,Dr. Chen Sim,1301
D000004483,Dr. Tan Ng,1301
D000004484,Dr. Rajesh Ng,1301
D000004485,Dr. Yan Sim,1302
D000004486,Dr. Robert Wong,1302
D000004487,Dr. Jennifer Sim,1302
D000004488,Dr. Daniel Rahman,1303
D000004489,Dr. Jing Sim,1303
D000004490,Dr. Teo Lim,1304
D000004491,Dr. Benjamin Tay,1304
D000004492,Dr. Daniel Lee,1304
D000004493,Dr. Chen Hassan,1304
D000004494,Dr. Lim Goh,1305
